material_id,formula,crystal_system,battery_family,is_stable,energy_above_hull,band_gap,india_feasibility_score,india_decision_label,india_rule_reason,predicted_stable_probability,predicted_is_stable,predicted_energy_above_hull,final_recommendation_score,parsed_elements,blocked_elements,predicted_energy_above_hull_clipped,family_rank,shortlist_rule_type,shortlist_rejection_reason,shortlist_score
mp-759523,Li2VFe(P2O7)2,Monoclinic,LFP-family,False,0.000501665,1.8573,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.018086143,False,0.050004322,40.29,Fe;Li;O;P;V,,0.050004322,1,Benchmark family exception,Included in final shortlist,45.11
mp-758654,Li3Fe2(PO4)3,Triclinic,LFP-family,False,0.011152121,2.45,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01181909,False,0.049310677,39.91,Fe;Li;O;P,,0.049310677,1,Benchmark family exception,Included in final shortlist,44.97
mp-1222547,Li4VFe3(PO4)4,Monoclinic,LFP-family,False,0.006938646,2.7266,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011795699,False,0.04949128,39.91,Fe;Li;O;P;V,,0.04949128,1,Benchmark family exception,Included in final shortlist,44.93
mp-754554,Li5Fe2P2(CO7)2,Monoclinic,LFP-family,False,0.044461534,1.4496,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008118625,False,0.048654508,39.69,C;Fe;Li;O;P,,0.048654508,1,Benchmark family exception,Included in final shortlist,44.93
mp-26077,Li3Fe3(PO4)4,Triclinic,LFP-family,False,0.016787194,2.0208,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.012504223,False,0.04981356,39.95,Fe;Li;O;P,,0.04981356,1,Benchmark family exception,Included in final shortlist,44.9
mp-695805,Li2FeP2O7,Triclinic,LFP-family,False,0.018963437,4.2456,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.007054153,False,0.04865857,39.62,Fe;Li;O;P,,0.04865857,1,Benchmark family exception,Included in final shortlist,44.89
mp-772294,Na5LiFe2P2(CO7)2,Monoclinic,LFP-family,False,0.013584074,3.7514,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00506416,False,0.05205103,40.3,C;Fe;Li;Na;O;P,,0.05205103,1,Benchmark family exception,Included in final shortlist,44.82
mp-780791,Li3ZnFe2(PO4)3,Monoclinic,LFP-family,False,0.017161524,3.4441,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0071447976,False,0.049572647,39.63,Fe;Li;O;P;Zn,,0.049572647,1,Benchmark family exception,Included in final shortlist,44.71
mp-752657,Li2FeP2O7,Triclinic,LFP-family,False,0.031770969,4.3509,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01004798,False,0.047050823,39.0,Fe;Li;O;P,,0.047050823,1,Benchmark family exception,Included in final shortlist,44.64
mp-758865,Li2Fe(PO3)4,Triclinic,LFP-family,False,0.028713212,4.3957,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01004798,False,0.047050823,39.0,Fe;Li;O;P,,0.047050823,1,Benchmark family exception,Included in final shortlist,44.64
mp-1644021,Li2FeP2O7,Triclinic,LFP-family,False,0.033235832,4.3546,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01004798,False,0.047050823,39.0,Fe;Li;O;P,,0.047050823,1,Benchmark family exception,Included in final shortlist,44.64
mp-1176933,Li7Fe4(P2O7)4,Triclinic,LFP-family,False,0.017543626,1.6232,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0047713215,False,0.049566314,39.49,Fe;Li;O;P,,0.049566314,1,Benchmark family exception,Included in final shortlist,44.6
mp-26901,Li4FeP2O9,Monoclinic,LFP-family,False,0.060426833,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0030335982,False,0.042268727,37.78,Fe;Li;O;P,,0.042268727,1,Benchmark family exception,Included in final shortlist,44.58
mp-778046,LiFeP2H5O9,Triclinic,LFP-family,False,0.072267073,3.7043,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01054001,False,0.04414396,38.23,Fe;H;Li;O;P,,0.04414396,1,Benchmark family exception,Included in final shortlist,44.55
mp-849293,LiFeP3H8O13,Triclinic,LFP-family,False,0.051682384,3.6786,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01054001,False,0.04414396,38.23,Fe;H;Li;O;P,,0.04414396,1,Benchmark family exception,Included in final shortlist,44.55
mp-780175,Li4Fe3P4(HO8)2,Monoclinic,LFP-family,False,0.043702388,3.9766,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008159282,False,0.04709894,38.89,Fe;H;Li;O;P,,0.04709894,1,Benchmark family exception,Included in final shortlist,44.55
mp-1013899,LiFe3P3O13,Monoclinic,LFP-family,False,0.060650251,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.002249315,False,0.042268727,37.73,Fe;Li;O;P,,0.042268727,1,Benchmark family exception,Included in final shortlist,44.55
mp-778734,Li6Fe3Sn(PO4)6,Triclinic,LFP-family,False,0.056255614,1.6795,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013128799,False,0.04474807,38.39,Fe;Li;O;P;Sn,,0.04474807,1,Benchmark family exception,Included in final shortlist,44.54
mp-775305,Li5Fe3Sb2(PO4)6,Triclinic,LFP-family,False,0.094168122,1.5159,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013027809,False,0.04474807,38.38,Fe;Li;O;P;Sb,,0.04474807,1,Benchmark family exception,Included in final shortlist,44.54
mp-1101524,LiFe2(PO4)3,Monoclinic,LFP-family,False,0.079241433,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0030335982,False,0.042680953,37.78,Fe;Li;O;P,,0.042680953,1,Benchmark family exception,Included in final shortlist,44.5
mp-756995,LiFePO5,Monoclinic,LFP-family,False,0.09873498,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0026890223,False,0.042680953,37.76,Fe;Li;O;P,,0.042680953,1,Benchmark family exception,Included in final shortlist,44.48
mp-757187,Li2Fe(PO4)2,Monoclinic,LFP-family,False,0.054077217,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0026890223,False,0.042680953,37.76,Fe;Li;O;P,,0.042680953,1,Benchmark family exception,Included in final shortlist,44.48
mp-766566,Li12VFe3P4(CO7)4,Monoclinic,LFP-family,False,0.052345746,2.642,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008991707,False,0.047748964,38.94,C;Fe;Li;O;P;V,,0.047748964,1,Benchmark family exception,Included in final shortlist,44.45
mp-1661648,LiFePO4,Triclinic,LFP-family,False,0.065752056,3.7629,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0026271835,False,0.042858813,37.76,Fe;Li;O;P,,0.042858813,1,Benchmark family exception,Included in final shortlist,44.45
mp-1101593,LiFe2(PO4)3,Monoclinic,LFP-family,False,0.077771844,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0027125052,False,0.042911265,37.76,Fe;Li;O;P,,0.042911265,1,Benchmark family exception,Included in final shortlist,44.44
mp-776209,Li5Fe3Cu2(PO4)6,Triclinic,LFP-family,False,0.084893898,0.1332,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.001527421,False,0.04261957,37.69,Cu;Fe;Li;O;P,,0.04261957,1,Benchmark family exception,Included in final shortlist,44.44
mp-859109,Li3Fe(PO4)2,Trigonal,LFP-family,False,0.06849238,2.2931,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02465799,False,0.04840209,39.08,Fe;Li;O;P,,0.04840209,1,Benchmark family exception,Included in final shortlist,44.33
mp-756847,Li6VFeP2(CO7)2,Monoclinic,LFP-family,False,0.054993691,2.7163,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.010103746,False,0.048725665,39.01,C;Fe;Li;O;P;V,,0.048725665,1,Benchmark family exception,Included in final shortlist,44.31
mp-766535,Li12V3FeP4(CO7)4,Monoclinic,LFP-family,False,0.066647349,2.6919,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.010103746,False,0.048725665,39.01,C;Fe;Li;O;P;V,,0.048725665,1,Benchmark family exception,Included in final shortlist,44.31
mp-775125,Li8Fe3Sn(PO4)6,Trigonal,LFP-family,False,0.114682875,2.2619,93,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.041393507,False,0.050570194,39.68,Fe;Li;O;P;Sn,,0.050570194,1,Benchmark family exception,Included in final shortlist,44.3
mp-1273431,Li4Fe(PO4)2,Triclinic,LFP-family,False,0.051806172,4.5179,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.016592393,False,0.046731215,38.6,Fe;Li;O;P,,0.046731215,1,Benchmark family exception,Included in final shortlist,44.3
mp-26546,LiFeP2O7,Triclinic,LFP-family,False,0.037465918,2.2582,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0125593655,False,0.049310677,39.15,Fe;Li;O;P,,0.049310677,1,Benchmark family exception,Included in final shortlist,44.3
mp-585400,LiFePO4,Trigonal,LFP-family,False,0.010694931,3.4793,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011231468,False,0.05257274,39.87,Fe;Li;O;P,,0.05257274,1,Benchmark family exception,Included in final shortlist,44.29
mp-756846,Li6CrFeP2(CO7)2,Monoclinic,LFP-family,False,0.057158641,2.4855,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008889923,False,0.048550922,38.93,C;Cr;Fe;Li;O;P,,0.048550922,1,Benchmark family exception,Included in final shortlist,44.29
mp-766533,Li12Cr3FeP4(CO7)4,Monoclinic,LFP-family,False,0.070484613,2.5199,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008889923,False,0.048550922,38.93,C;Cr;Fe;Li;O;P,,0.048550922,1,Benchmark family exception,Included in final shortlist,44.29
mp-699352,LiFe2(PO4)3,Monoclinic,LFP-family,False,0.141237505,0.0,93,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0030335982,False,0.042268727,37.38,Fe;Li;O;P,,0.042268727,1,Benchmark family exception,Included in final shortlist,44.23
mp-697764,LiFeP2O7,Monoclinic,LFP-family,False,0.021344212,2.5021,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009779401,False,0.05271391,39.79,Fe;Li;O;P,,0.05271391,1,Benchmark family exception,Included in final shortlist,44.2
mp-26181,LiFeP2O7,Monoclinic,LFP-family,False,0.017194242,2.5296,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009779401,False,0.05271391,39.79,Fe;Li;O;P,,0.05271391,1,Benchmark family exception,Included in final shortlist,44.2
mp-780107,Li7Cr3Fe(PO4)6,Trigonal,LFP-family,False,0.058460941,1.5424,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0306117,False,0.050452396,39.44,Cr;Fe;Li;O;P,,0.050452396,1,Benchmark family exception,Included in final shortlist,44.19
mp-757035,Li5FeP3O11,Triclinic,LFP-family,False,0.04954918,4.2351,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.007054153,False,0.04865857,38.82,Fe;Li;O;P,,0.04865857,1,Benchmark family exception,Included in final shortlist,44.19
mp-540313,LiFe(PO3)3,Triclinic,LFP-family,False,0.030275924,4.1748,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.007054153,False,0.04865857,38.82,Fe;Li;O;P,,0.04865857,1,Benchmark family exception,Included in final shortlist,44.19
mp-26049,Li3Fe(PO3)8,Monoclinic,LFP-family,False,0.061668905,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0029138888,False,0.04422581,37.77,Fe;Li;O;P,,0.04422581,1,Benchmark family exception,Included in final shortlist,44.19
mp-1648306,Li2FeP2O7,Monoclinic,LFP-family,False,0.033562634,4.4589,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.014044374,False,0.050276816,39.24,Fe;Li;O;P,,0.050276816,1,Benchmark family exception,Included in final shortlist,44.18
mp-540231,Li2FeP2O7,Monoclinic,LFP-family,False,0.023576811,4.2232,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0060089165,False,0.05197386,39.56,Fe;Li;O;P,,0.05197386,1,Benchmark family exception,Included in final shortlist,44.18
mp-26025,Li2FeP2O7,Monoclinic,LFP-family,False,0.005539757,4.1571,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0060612154,False,0.052204173,39.56,Fe;Li;O;P,,0.052204173,1,Benchmark family exception,Included in final shortlist,44.13
mp-31815,Li2Fe(PO4)2,Monoclinic,LFP-family,False,0.108575853,0.0,93,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0026890223,False,0.042680953,37.36,Fe;Li;O;P,,0.042680953,1,Benchmark family exception,Included in final shortlist,44.13
mp-758982,Li3Fe(PO4)2,Trigonal,LFP-family,False,0.071023603,2.5097,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.018406415,False,0.048116907,38.7,Fe;Li;O;P,,0.048116907,1,Benchmark family exception,Included in final shortlist,44.1
mp-758919,LiFePO5,Monoclinic,LFP-family,False,0.106303284,0.0,93,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0027125052,False,0.042911265,37.36,Fe;Li;O;P,,0.042911265,1,Benchmark family exception,Included in final shortlist,44.09
mp-705437,Li3Fe3P8O29,Monoclinic,LFP-family,False,0.114454483,0.0,93,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0027125052,False,0.042911265,37.36,Fe;Li;O;P,,0.042911265,1,Benchmark family exception,Included in final shortlist,44.09
mp-27027,Li3Fe3(PO4)4,Monoclinic,LFP-family,False,0.019153015,2.0933,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011449018,False,0.05367877,39.89,Fe;Li;O;P,,0.05367877,1,Benchmark family exception,Included in final shortlist,44.08
mp-2912291,LiFe(PO3)4,Monoclinic,LFP-family,False,0.004635901,2.004,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011449018,False,0.05367877,39.89,Fe;Li;O;P,,0.05367877,1,Benchmark family exception,Included in final shortlist,44.08
mp-25457,Li2FePCO7,Monoclinic,LFP-family,False,0.018781356,2.4748,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.007944437,False,0.05642823,40.48,C;Fe;Li;O;P,,0.05642823,1,Benchmark family exception,Included in final shortlist,44.07
mp-752659,Li2FeP2O7,Triclinic,LFP-family,False,0.047222334,3.9518,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0075455345,False,0.04934143,38.85,Fe;Li;O;P,,0.04934143,1,Benchmark family exception,Included in final shortlist,44.07
mp-768640,Li2FePCO7,Monoclinic,LFP-family,False,0.023828064,2.4571,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0071086893,False,0.056268312,40.43,C;Fe;Li;O;P,,0.056268312,1,Benchmark family exception,Included in final shortlist,44.07
mp-31885,Li3Fe2P5O16,Monoclinic,LFP-family,False,0.014971875,3.9386,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.006749022,False,0.052656725,39.6,Fe;Li;O;P,,0.052656725,1,Benchmark family exception,Included in final shortlist,44.07
mp-1176364,Na3Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.031910932,1.104,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0062971306,False,0.052582994,39.58,C;Fe;Li;Na;O;P,,0.052582994,1,Benchmark family exception,Included in final shortlist,44.07
mp-540433,Li2Fe3(P2O7)2,Triclinic,LFP-family,False,0.036838419,4.0181,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00720111,False,0.04934143,38.83,Fe;Li;O;P,,0.04934143,1,Benchmark family exception,Included in final shortlist,44.06
mp-772544,Na2LiFePCO7,Monoclinic,LFP-family,False,0.026261895,3.8041,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00506416,False,0.052315675,39.5,C;Fe;Li;Na;O;P,,0.052315675,1,Benchmark family exception,Included in final shortlist,44.06
mp-26326,LiFeP2O7,Triclinic,LFP-family,False,0.034829887,2.5998,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.004816273,False,0.048848696,38.69,Fe;Li;O;P,,0.048848696,1,Benchmark family exception,Included in final shortlist,44.05
mp-31890,Li4Fe(PO4)2,Monoclinic,LFP-family,False,0.008993656,4.042,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.006001095,False,0.052656725,39.56,Fe;Li;O;P,,0.052656725,1,Benchmark family exception,Included in final shortlist,44.04
mp-758142,Li6TiFe3(PO4)6,Triclinic,LFP-family,False,0.056094133,1.3866,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015694153,False,0.05136772,39.34,Fe;Li;O;P;Ti,,0.05136772,1,Benchmark family exception,Included in final shortlist,44.03
mp-758636,Li2Fe3(P2O7)2,Triclinic,LFP-family,False,0.026547045,3.7629,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0066107437,False,0.04934143,38.8,Fe;Li;O;P,,0.04934143,1,Benchmark family exception,Included in final shortlist,44.03
mp-758678,LiFe(PO3)3,Triclinic,LFP-family,False,0.044060792,3.7629,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0066107437,False,0.04934143,38.8,Fe;Li;O;P,,0.04934143,1,Benchmark family exception,Included in final shortlist,44.03
mp-758921,LiFePO4,Triclinic,LFP-family,False,0.040986451,3.7639,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0066107437,False,0.04934143,38.8,Fe;Li;O;P,,0.04934143,1,Benchmark family exception,Included in final shortlist,44.03
mp-849623,Li2FeP2O7,Monoclinic,LFP-family,False,0.012548983,3.9852,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0057928627,False,0.052656725,39.55,Fe;Li;O;P,,0.052656725,1,Benchmark family exception,Included in final shortlist,44.03
mp-26255,Li2FeP2O7,Monoclinic,LFP-family,False,0.019432894,3.8745,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0057928627,False,0.052656725,39.55,Fe;Li;O;P,,0.052656725,1,Benchmark family exception,Included in final shortlist,44.03
mp-687200,LiFe(PO3)5,Monoclinic,LFP-family,False,0.051812699,0.0036,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0026784062,False,0.045127973,37.76,Fe;Li;O;P,,0.045127973,1,Benchmark family exception,Included in final shortlist,43.99
mp-757289,Li6Fe3Sb(PO4)6,Triclinic,LFP-family,False,0.073889446,1.3332,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008996603,False,0.046898548,38.14,Fe;Li;O;P;Sb,,0.046898548,1,Benchmark family exception,Included in final shortlist,43.93
mp-849492,Li5Fe4(P2O7)4,Triclinic,LFP-family,False,0.048667168,1.4982,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.005303037,False,0.049566314,38.72,Fe;Li;O;P,,0.049566314,1,Benchmark family exception,Included in final shortlist,43.93
mp-776398,Li4Fe5Sb(PO4)6,Triclinic,LFP-family,False,0.086933637,1.3065,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008694994,False,0.046898548,38.12,Fe;Li;O;P;Sb,,0.046898548,1,Benchmark family exception,Included in final shortlist,43.91
mp-1222519,LiFe3SiPO8,Monoclinic,LFP-family,False,0.004399614,3.5642,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00616922,False,0.05682994,40.37,Fe;Li;O;P;Si,,0.05682994,1,Benchmark family exception,Included in final shortlist,43.91
mp-850255,LiFeP3H8O13,Triclinic,LFP-family,False,0.097012363,3.3193,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009461063,False,0.047141165,38.17,Fe;H;Li;O;P,,0.047141165,1,Benchmark family exception,Included in final shortlist,43.9
mp-1177121,Li7Fe4(PO4)6,Triclinic,LFP-family,False,0.027227706,1.6567,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0047713215,False,0.049566314,38.69,Fe;Li;O;P,,0.049566314,1,Benchmark family exception,Included in final shortlist,43.9
mp-768646,Li2FePCO7,Monoclinic,LFP-family,False,0.022367631,2.0675,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009361792,False,0.05792675,40.56,C;Fe;Li;O;P,,0.05792675,1,Benchmark family exception,Included in final shortlist,43.84
mp-768707,Li2FePCO7,Monoclinic,LFP-family,False,0.024090261,2.1628,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009129471,False,0.05792675,40.55,C;Fe;Li;O;P,,0.05792675,1,Benchmark family exception,Included in final shortlist,43.83
mp-768644,Li2FePCO7,Monoclinic,LFP-family,False,0.023769213,1.9565,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00906508,False,0.05792675,40.54,C;Fe;Li;O;P,,0.05792675,1,Benchmark family exception,Included in final shortlist,43.82
mp-543094,LiFe2(PO4)3,Monoclinic,LFP-family,False,0.078964864,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0022039216,False,0.045879308,37.73,Fe;Li;O;P,,0.045879308,1,Benchmark family exception,Included in final shortlist,43.82
mp-768645,Li2FePCO7,Monoclinic,LFP-family,False,0.017146757,1.7876,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.007142573,False,0.05753679,40.43,C;Fe;Li;O;P,,0.05753679,1,Benchmark family exception,Included in final shortlist,43.81
mp-1177302,Li5Fe2(PO4)3,Monoclinic,LFP-family,False,0.051412441,3.9183,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.006918104,False,0.047127344,38.02,Fe;Li;O;P,,0.047127344,1,Benchmark family exception,Included in final shortlist,43.79
mp-768937,Li3FePCO7,Monoclinic,LFP-family,False,0.105005641,3.4707,95,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0038357873,False,0.048196465,38.23,C;Fe;Li;O;P,,0.048196465,1,Benchmark family exception,Included in final shortlist,43.78
mp-689973,Li2Fe(PO4)2,Monoclinic,LFP-family,False,0.078833871,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0028921252,False,0.046230488,37.77,Fe;Li;O;P,,0.046230488,1,Benchmark family exception,Included in final shortlist,43.78
mp-697816,Li2Fe(PO4)2,Monoclinic,LFP-family,False,0.086152163,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0028921252,False,0.046230488,37.77,Fe;Li;O;P,,0.046230488,1,Benchmark family exception,Included in final shortlist,43.78
mp-26563,LiFeP2O7,Triclinic,LFP-family,False,0.02146611,2.3821,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0140510965,False,0.055793293,40.04,Fe;Li;O;P,,0.055793293,1,Benchmark family exception,Included in final shortlist,43.77
mp-782655,LiFeP(H6O5)2,Orthorhombic,LFP-family,False,0.041674869,4.0501,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015476227,False,0.0526862,39.33,Fe;H;Li;O;P,,0.0526862,1,Benchmark family exception,Included in final shortlist,43.76
mp-849395,Li3Fe2(PO4)3,Triclinic,LFP-family,False,0.020160439,2.5377,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011419287,False,0.055331312,39.89,Fe;Li;O;P,,0.055331312,1,Benchmark family exception,Included in final shortlist,43.75
mp-861602,Li2VFe(PO4)2,Monoclinic,LFP-family,False,0.010759549,2.5592,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011440897,False,0.055375706,39.89,Fe;Li;O;P;V,,0.055375706,1,Benchmark family exception,Included in final shortlist,43.74
mp-1638522,LiFePH2O5,Monoclinic,LFP-family,False,0.08957694,3.5814,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0096777035,False,0.047998916,38.18,Fe;H;Li;O;P,,0.047998916,1,Benchmark family exception,Included in final shortlist,43.74
mp-697811,Li2FeP2O7,Triclinic,LFP-family,False,0.029974132,2.9154,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0042273058,False,0.050272223,38.65,Fe;Li;O;P,,0.050272223,1,Benchmark family exception,Included in final shortlist,43.74
mp-694934,Li2TiFe(PO4)3,Monoclinic,LFP-family,False,0.00062597,2.4993,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015157846,False,0.05997308,40.91,Fe;Li;O;P;Ti,,0.05997308,1,Benchmark family exception,Included in final shortlist,43.69
mp-861527,Li2CrFe(PO4)2,Monoclinic,LFP-family,False,0.019431516,2.2877,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.018135441,False,0.057283875,40.29,Cr;Fe;Li;O;P,,0.057283875,1,Benchmark family exception,Included in final shortlist,43.66
mp-758847,Li3Fe(PO4)2,Triclinic,LFP-family,False,0.088374299,2.2422,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0125593655,False,0.049310677,38.35,Fe;Li;O;P,,0.049310677,1,Benchmark family exception,Included in final shortlist,43.6
mp-768672,Li5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.034746453,1.0299,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0116141755,False,0.056137152,39.9,C;Fe;Li;O;P,,0.056137152,1,Benchmark family exception,Included in final shortlist,43.6
mp-771125,Li5Fe5(PO4)6,Triclinic,LFP-family,False,0.064475095,2.1689,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.014394514,False,0.04981356,38.46,Fe;Li;O;P,,0.04981356,1,Benchmark family exception,Included in final shortlist,43.59
mp-697784,LiFe2(PO4)3,Monoclinic,LFP-family,False,0.087338217,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.002219717,False,0.04706568,37.73,Fe;Li;O;P,,0.04706568,1,Benchmark family exception,Included in final shortlist,43.59
mp-26576,Li2Fe(PO4)2,Monoclinic,LFP-family,False,0.083593635,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0022039216,False,0.04706568,37.73,Fe;Li;O;P,,0.04706568,1,Benchmark family exception,Included in final shortlist,43.59
mp-753789,LiFe2(PO4)2,Triclinic,LFP-family,False,0.092662076,1.9247,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.014330832,False,0.04981356,38.46,Fe;Li;O;P,,0.04981356,1,Benchmark family exception,Included in final shortlist,43.58
mp-758557,Li3Fe3(PO4)4,Triclinic,LFP-family,False,0.055046937,1.9448,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.014114124,False,0.04981356,38.45,Fe;Li;O;P,,0.04981356,1,Benchmark family exception,Included in final shortlist,43.57
mp-781053,LiFeP3(HO5)2,Monoclinic,LFP-family,False,0.073863634,3.725,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0061740666,False,0.048282366,37.97,Fe;H;Li;O;P,,0.048282366,1,Benchmark family exception,Included in final shortlist,43.52
mp-1177031,Li7Fe4(P2O7)4,Triclinic,LFP-family,False,0.016978466,1.5649,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009084076,False,0.056048937,39.75,Fe;Li;O;P,,0.056048937,1,Benchmark family exception,Included in final shortlist,43.5
mp-25845,Li2FeP2O7,Monoclinic,LFP-family,False,0.036070147,4.2417,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0071998658,False,0.05213378,38.83,Fe;Li;O;P,,0.05213378,1,Benchmark family exception,Included in final shortlist,43.5
