material_id,formula,space_group_number,crystal_system,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,is_metal,theoretical,deprecated
mp-772421,KLi2FeO3,9,Monoclinic,-1.830608735,0.066165309,FALSE,2.1092,FALSE,TRUE,FALSE
mp-772424,RbLi2V2(BO3)3,13,Monoclinic,-2.600660131,0.062517482,FALSE,2.4687,FALSE,TRUE,FALSE
mp-772425,Li3V(SO4)3,148,Trigonal,-2.132523663,0.078793726,FALSE,0,TRUE,TRUE,FALSE
mp-772426,Li2Cr3O10,14,Monoclinic,-1.704335493,0.101604508,FALSE,2.0403,FALSE,TRUE,FALSE
mp-772427,Li3Fe(PO4)2,15,Monoclinic,-2.546171347,0.034923312,FALSE,1.9462,FALSE,TRUE,FALSE
mp-772428,LiV(SO4)3,1,Triclinic,-1.907784594,0.025135827,FALSE,1.3257,FALSE,TRUE,FALSE
mp-772429,Li2V(BO2)5,14,Monoclinic,-2.744421658,0.040792602,FALSE,2.8596,FALSE,TRUE,FALSE
mp-772430,Li2AlFeO4,14,Monoclinic,-2.475174381,0.045765711,FALSE,2.1757,FALSE,TRUE,FALSE
mp-772433,Li2Cr(BO2)5,14,Monoclinic,-2.677998096,0.079167401,FALSE,2.2557,FALSE,TRUE,FALSE
mp-772434,Li4CrO4,63,Orthorhombic,-2.178241171,0.013167365,FALSE,1.779,FALSE,TRUE,FALSE
mp-772435,Li3Al2FeO6,2,Triclinic,-2.667466813,0.045474394,FALSE,2.6577,FALSE,TRUE,FALSE
mp-772436,Li2AlFeO4,29,Orthorhombic,-2.429174429,0.091765662,FALSE,3.2161,FALSE,TRUE,FALSE
mp-772438,LiCoPO4,14,Monoclinic,-2.334521591,0.069568357,FALSE,2.8349,FALSE,TRUE,FALSE
mp-772439,Li3AlFeO4,88,Tetragonal,-2.394250631,0.026613282,FALSE,2.503,FALSE,TRUE,FALSE
mp-772440,Li2Mn(BO2)5,14,Monoclinic,-2.654728525,0.052094841,FALSE,1.2373,FALSE,TRUE,FALSE
mp-772444,NaLi5Mn2P2(CO7)2,7,Monoclinic,-2.400031843,0.050398042,FALSE,3.5755,FALSE,TRUE,FALSE
mp-772456,Li2Mn3CuO8,9,Monoclinic,-1.820056303,0.053541105,FALSE,0.1128,FALSE,TRUE,FALSE
mp-772464,Li4Cr3Fe5O16,1,Triclinic,-1.894285055,0.093119964,FALSE,0,TRUE,TRUE,FALSE
mp-772478,Li4Co3TeO8,166,Trigonal,-1.757933875,0.050090658,FALSE,0.83,FALSE,TRUE,FALSE
mp-772483,Na5LiMn2P2(CO7)2,2,Triclinic,-2.364481782,0.013596062,FALSE,3.5705,FALSE,TRUE,FALSE
mp-772484,Na3Li3Mn2P2(CO7)2,1,Triclinic,-2.377770697,0.036483168,FALSE,3.7369,FALSE,TRUE,FALSE
mp-772492,Li3V12O29,8,Monoclinic,-2.373684585,0.04228538,FALSE,0,TRUE,TRUE,FALSE
mp-772493,Li3Co3(Ge3O8)2,4,Monoclinic,-1.968271095,0.058860522,FALSE,0,TRUE,TRUE,FALSE
mp-772498,Na3Li3Mn2P2(CO7)2,1,Triclinic,-2.385287183,0.028966682,FALSE,3.5084,FALSE,TRUE,FALSE
mp-772499,Na2LiMnPCO7,1,Triclinic,-2.372008707,0.024157147,FALSE,3.6957,FALSE,TRUE,FALSE
mp-772500,Na2LiMnPCO7,1,Triclinic,-2.370314671,0.025851184,FALSE,3.6969,FALSE,TRUE,FALSE
mp-772501,Na2LiMnPCO7,1,Triclinic,-2.37039902,0.025766835,FALSE,3.7256,FALSE,TRUE,FALSE
mp-772502,LiFe(SiO3)2,1,Triclinic,-2.721304809,0.044477979,FALSE,2.6008,FALSE,TRUE,FALSE
mp-772506,Li4Cr3Fe2Sb3O16,8,Monoclinic,-2.084171141,0.054804078,FALSE,0.6832,FALSE,TRUE,FALSE
mp-772507,Na3Li3Mn2P2(CO7)2,1,Triclinic,-2.38302006,0.031233805,FALSE,3.7267,FALSE,TRUE,FALSE
mp-772508,LiFe3O4,65,Orthorhombic,-1.626865488,0.08636258,FALSE,0,TRUE,TRUE,FALSE
mp-772509,Li2NbV3O8,166,Trigonal,-2.644181079,0.009065413,FALSE,1.2192,FALSE,TRUE,FALSE
mp-772511,Li4Co3Sn5O16,1,Triclinic,-1.943085261,0.027447545,FALSE,0.5487,FALSE,TRUE,FALSE
mp-772513,LiCr3O8,62,Orthorhombic,-1.864117119,0.044044182,FALSE,1.6692,FALSE,TRUE,FALSE
mp-772514,Na5LiFe2P2(CO7)2,4,Monoclinic,-2.279950132,0.013632038,FALSE,3.8318,FALSE,TRUE,FALSE
mp-772515,NaLi5Mn2P2(CO7)2,1,Triclinic,-2.397218032,0.053211854,FALSE,3.7914,FALSE,TRUE,FALSE
mp-772516,LiCoPO4,14,Monoclinic,-2.326542314,0.077547635,FALSE,2.8253,FALSE,TRUE,FALSE
mp-772517,Li7Fe4(PO4)6,9,Monoclinic,-2.479687453,0.05054275,FALSE,1.1555,FALSE,TRUE,FALSE
mp-772518,Na5LiMn2P2(CO7)2,1,Triclinic,-2.362222188,0.015855656,FALSE,3.6288,FALSE,TRUE,FALSE
mp-772519,NaLi2MnPCO7,1,Triclinic,-2.381697906,0.050643969,FALSE,3.7447,FALSE,TRUE,FALSE
mp-772520,Li7Cr7(P4O17)2,14,Monoclinic,-2.544918318,0.097096488,FALSE,2.2607,FALSE,TRUE,FALSE
mp-772521,Li8TiO6,185,Hexagonal,-2.445641585,0.003524437,FALSE,3.9847,FALSE,TRUE,FALSE
mp-772522,Li5V5(FeO6)2,5,Monoclinic,-2.275561113,0.049509654,FALSE,1.355,FALSE,TRUE,FALSE
mp-772523,Ba8LiTa7O24,156,Trigonal,-3.299643312,0.034696482,FALSE,0,TRUE,TRUE,FALSE
mp-772524,LiTi2(PO4)3,1,Triclinic,-2.992121007,0.026075902,FALSE,2.7656,FALSE,TRUE,FALSE
mp-772525,Li6Fe(BO3)3,14,Monoclinic,-2.436248122,0.075177031,FALSE,2.0986,FALSE,TRUE,FALSE
mp-772526,Li6Mn(BO3)3,14,Monoclinic,-2.492549104,0.064125147,FALSE,1.2582,FALSE,TRUE,FALSE
mp-772531,Li4Ti3V3(FeO8)2,8,Monoclinic,-2.63817273,0.057834557,FALSE,0.5591,FALSE,TRUE,FALSE
mp-772532,Li4V3Cr3(FeO8)2,8,Monoclinic,-2.268905822,0.063731194,FALSE,0.9559,FALSE,TRUE,FALSE
mp-772535,LiNb13O33,12,Monoclinic,-3.008369918,0.012159296,FALSE,1.7567,FALSE,TRUE,FALSE
mp-772536,Na5LiFe2P2(CO7)2,4,Monoclinic,-2.280088405,0.013493764,FALSE,3.7899,FALSE,TRUE,FALSE
mp-772539,Li2FeP2O7,4,Monoclinic,-2.484808814,0.09006882,FALSE,3.464,FALSE,TRUE,FALSE
mp-772542,Li2VSiCO7,11,Monoclinic,-2.489445602,0.083255062,FALSE,1.9835,FALSE,TRUE,FALSE
mp-772543,Li4Ti3Mn2V3O16,8,Monoclinic,-2.70369604,0.072629556,FALSE,0,TRUE,TRUE,FALSE
mp-772544,Na2LiFePCO7,7,Monoclinic,-2.28510416,0.026261895,FALSE,3.8041,FALSE,TRUE,FALSE
mp-772545,Li3Ti(Si2O5)3,64,Orthorhombic,-3.083487563,0.055166302,FALSE,0.3231,FALSE,TRUE,FALSE
mp-772546,Na5LiMn2P2(CO7)2,1,Triclinic,-2.362224331,0.015853513,FALSE,3.5649,FALSE,TRUE,FALSE
mp-772547,Na5LiMn2P2(CO7)2,1,Triclinic,-2.362019545,0.016058299,FALSE,3.6169,FALSE,TRUE,FALSE
mp-772549,LiMnSbO4,74,Orthorhombic,-2.075743413,0.024015016,FALSE,0.3387,FALSE,TRUE,FALSE
mp-772552,Li6CrO4,137,Tetragonal,-1.987594371,0.095657895,FALSE,2.1739,FALSE,TRUE,FALSE
mp-772554,Li4Nb3V5O16,8,Monoclinic,-2.629847492,0.050913556,FALSE,0.2043,FALSE,TRUE,FALSE
mp-772555,Na2LiMnPCO7,7,Monoclinic,-2.369240985,0.026924869,FALSE,3.6118,FALSE,TRUE,FALSE
mp-772556,Li7Cr2P7O24,13,Monoclinic,-2.630207758,0.070167329,FALSE,2.7109,FALSE,TRUE,FALSE
mp-772557,Li6V3P8O29,2,Triclinic,-2.659017373,0.021452597,FALSE,1.4152,FALSE,TRUE,FALSE
mp-772558,NaLi2MnPCO7,1,Triclinic,-2.38964262,0.042699255,FALSE,3.8061,FALSE,TRUE,FALSE
mp-772559,NaLi5Mn2P2(CO7)2,1,Triclinic,-2.398924381,0.051505505,FALSE,3.8047,FALSE,TRUE,FALSE
mp-772560,Li9V12Cr7O48,1,Triclinic,-2.269262061,0.066476078,FALSE,0.4644,FALSE,TRUE,FALSE
mp-772561,Li2CuSb(PO4)2,11,Monoclinic,-2.24547424,0.110404998,FALSE,1.1931,FALSE,TRUE,FALSE
mp-772563,Li2VO2F3,62,Orthorhombic,-2.737477838,0.091698832,FALSE,2.5919,FALSE,TRUE,FALSE
mp-772565,Li2Fe5B3O13,11,Monoclinic,-2.093130383,0.107460497,FALSE,1.5771,FALSE,TRUE,FALSE
mp-772567,Na2LiMnPCO7,1,Triclinic,-2.371297885,0.02486797,FALSE,3.7406,FALSE,TRUE,FALSE
mp-772568,Li2Cr4O13,2,Triclinic,-1.647853014,0.106078061,FALSE,1.5574,FALSE,TRUE,FALSE
mp-772569,Li2Ni2BiO6,64,Orthorhombic,-1.476792427,0.032719434,FALSE,0,TRUE,TRUE,FALSE
mp-772571,Li4CrO5,2,Triclinic,-2.020863452,0.059407842,FALSE,1.2955,FALSE,TRUE,FALSE
mp-772573,Li2Cr5B3O13,11,Monoclinic,-2.470098337,0.088914508,FALSE,1.3098,FALSE,TRUE,FALSE
mp-772575,Li9V12Cr7O48,1,Triclinic,-2.270571928,0.065166211,FALSE,0.0158,FALSE,TRUE,FALSE
mp-772578,Li2Mn3SnO8,36,Orthorhombic,-2.101952576,0.003643717,FALSE,0.7118,FALSE,TRUE,FALSE
mp-772581,LiCr6O11,186,Hexagonal,-2.151999842,0.080749667,FALSE,0,TRUE,TRUE,FALSE
mp-772586,Li2Cr2O7,14,Monoclinic,-1.833655604,0.062117997,FALSE,2.4738,FALSE,TRUE,FALSE
mp-772588,Li2V5B3O13,11,Monoclinic,-2.60959974,0.043787633,FALSE,1.9451,FALSE,TRUE,FALSE
mp-772589,Li2Fe(Si2O5)2,2,Triclinic,-2.885883714,0.053034731,FALSE,3.3375,FALSE,TRUE,FALSE
mp-772590,Li6V2B4SO16,203,Cubic,-2.512980433,0.087439086,FALSE,1.9211,FALSE,TRUE,FALSE
mp-772591,Li2Mn2Si2O7,14,Monoclinic,-2.683296298,0.048240178,FALSE,2.7301,FALSE,TRUE,FALSE
mp-772596,Li2FeNi3O8,36,Orthorhombic,-1.29181849,0.055454738,FALSE,0.2662,FALSE,TRUE,FALSE
mp-772597,Li2CuNiO4,15,Monoclinic,-1.45286399,0.021422365,FALSE,0,TRUE,TRUE,FALSE
mp-772612,Li2TiCr3O8,186,Hexagonal,-2.542343447,0.041776418,FALSE,0.0338,FALSE,TRUE,FALSE
mp-772613,Li2Cr3NiO8,186,Hexagonal,-1.999817477,0.065694805,FALSE,0.7128,FALSE,TRUE,FALSE
mp-772615,NaLi5Mn2P2(CO7)2,4,Monoclinic,-2.400722001,0.049707884,FALSE,2.7569,FALSE,TRUE,FALSE
mp-772618,NaLi2MnPCO7,1,Triclinic,-2.389896072,0.042445803,FALSE,3.8024,FALSE,TRUE,FALSE
mp-772619,Li8Te2O9,2,Triclinic,-2.049378088,0.047746815,FALSE,2.3425,FALSE,TRUE,FALSE
mp-772620,Li4Ni2(PO4)3,2,Triclinic,-2.373135896,0.052748436,FALSE,0,TRUE,TRUE,FALSE
mp-772622,Li8Ti6Mn7O30,143,Trigonal,-2.501904419,0.094930166,FALSE,0.9131,FALSE,TRUE,FALSE
mp-772626,LiMnPO4,148,Trigonal,-2.561972694,0.07145604,FALSE,3.4747,FALSE,TRUE,FALSE
mp-772628,Li3V(BO3)2,14,Monoclinic,-2.629550493,0.039146214,FALSE,2.2766,FALSE,TRUE,FALSE
mp-772630,Li3V(BO3)2,14,Monoclinic,-2.604614843,0.064081863,FALSE,2.8329,FALSE,TRUE,FALSE
mp-772632,Li4Co5Ni3O16,8,Monoclinic,-1.308706739,0.095452709,FALSE,0,TRUE,TRUE,FALSE
mp-772634,NaLi2MnPCO7,1,Triclinic,-2.381380144,0.050961731,FALSE,3.7745,FALSE,TRUE,FALSE
mp-772636,NaLi5Fe2P2(CO7)2,2,Triclinic,-2.324287007,0.040430702,FALSE,1.7989,FALSE,TRUE,FALSE
mp-772637,Na3Li3Mn2P2(CO7)2,1,Triclinic,-2.378934309,0.035319556,FALSE,3.8015,FALSE,TRUE,FALSE
mp-772639,Na5LiMn2P2(CO7)2,1,Triclinic,-2.361212501,0.016865343,FALSE,3.5609,FALSE,TRUE,FALSE
mp-772642,Li6V3P8O29,1,Triclinic,-2.658133376,0.022336594,FALSE,0.9332,FALSE,TRUE,FALSE
mp-772643,Li3V(PO4)2,29,Orthorhombic,-2.663756577,0.07116993,FALSE,2.6842,FALSE,TRUE,FALSE
mp-772644,Li6Cr(BO3)3,14,Monoclinic,-2.524681057,0.084362012,FALSE,2.3605,FALSE,TRUE,FALSE
mp-772645,Li2Mn2(SiO3)3,145,Trigonal,-2.77776124,0.055268024,FALSE,2.617,FALSE,TRUE,FALSE
mp-772646,Li6V3P8O29,1,Triclinic,-2.65655496,0.023915011,FALSE,1.1088,FALSE,TRUE,FALSE
mp-772647,LiCrPO4,9,Monoclinic,-2.500994208,0.070395969,FALSE,1.9035,FALSE,TRUE,FALSE
mp-772649,LiVFeO4,74,Orthorhombic,-2.204798841,0.020387867,FALSE,2.4649,FALSE,TRUE,FALSE
mp-772650,Li2Cr5O12,60,Orthorhombic,-1.987307701,0.075341222,FALSE,0.6007,FALSE,TRUE,FALSE
mp-772651,NaLi2MnPCO7,1,Triclinic,-2.385815909,0.046525966,FALSE,3.7868,FALSE,TRUE,FALSE
mp-772652,NaLi5Mn2P2(CO7)2,2,Triclinic,-2.403511952,0.046917933,FALSE,3.8435,FALSE,TRUE,FALSE
mp-772654,Li4Co2(PO4)3,2,Triclinic,-2.397636343,0.058487084,FALSE,0.4116,FALSE,TRUE,FALSE
mp-772658,Li9Mn7V12O48,1,Triclinic,-2.206807268,0.047424916,FALSE,0.1234,FALSE,TRUE,FALSE
mp-772659,Li3CrO4,91,Tetragonal,-2.090590604,0.08956924,FALSE,0.8333,FALSE,TRUE,FALSE
mp-772661,Li4MnSn3(PO4)4,6,Monoclinic,-2.449124311,0.062044892,FALSE,3.0184,FALSE,TRUE,FALSE
mp-772666,Li2Cr2O7,2,Triclinic,-1.818118694,0.077654906,FALSE,2.4369,FALSE,TRUE,FALSE
mp-772668,Li3MnSiCO7,11,Monoclinic,-2.430324808,0.04134151,FALSE,1.0363,FALSE,TRUE,FALSE
mp-772670,Na5LiFe2P2(CO7)2,2,Triclinic,-2.280338412,0.013243757,FALSE,3.8022,FALSE,TRUE,FALSE
mp-772671,Li5CrO4,61,Orthorhombic,-2.09835688,0.102050609,FALSE,1.5836,FALSE,TRUE,FALSE
mp-772673,LiNiPO4,33,Orthorhombic,-2.306991798,0.058056349,FALSE,3.3866,FALSE,TRUE,FALSE
mp-772675,Li6V3P8O29,1,Triclinic,-2.661115542,0.019354429,FALSE,1.1502,FALSE,TRUE,FALSE
mp-772702,Li6Fe3Co3O16,1,Triclinic,-1.51515989,0.087536184,FALSE,0,TRUE,TRUE,FALSE
mp-772703,Li4CoNi5O12,5,Monoclinic,-1.310841615,0.058611675,FALSE,0.1761,FALSE,TRUE,FALSE
mp-772705,Li5Nb2Fe5O12,1,Triclinic,-2.137933618,0.078417222,FALSE,0,TRUE,TRUE,FALSE
mp-772709,Li6V3P8O29,1,Triclinic,-2.661288947,0.019181024,FALSE,1.1004,FALSE,TRUE,FALSE
mp-772710,Li2TiNb3O8,1,Triclinic,-2.81257461,0.100164669,FALSE,0,TRUE,TRUE,FALSE
mp-772714,Li4V3NiO8,166,Trigonal,-2.28396324,0.070218622,FALSE,0.0465,FALSE,TRUE,FALSE
mp-772715,Li4Ti3V3Cr2O16,8,Monoclinic,-2.778582678,0.02993523,FALSE,0.8935,FALSE,TRUE,FALSE
mp-772717,NaLi2FePCO7,1,Triclinic,-2.30826395,0.038669874,FALSE,4.0107,FALSE,TRUE,FALSE
mp-772718,NaLi2FePCO7,1,Triclinic,-2.305527133,0.041406691,FALSE,3.4567,FALSE,TRUE,FALSE
mp-772719,Li6V3P8O29,1,Triclinic,-2.659799538,0.020670433,FALSE,1.0847,FALSE,TRUE,FALSE
mp-772721,LiSi6Bi9O26,147,Trigonal,-2.383979103,0.028699729,FALSE,3.1191,FALSE,TRUE,FALSE
mp-772727,NaLi5Mn2P2(CO7)2,2,Triclinic,-2.402264717,0.048165169,FALSE,3.8409,FALSE,TRUE,FALSE
mp-772728,Na5LiMn2P2(CO7)2,2,Triclinic,-2.363919991,0.014157853,FALSE,3.5609,FALSE,TRUE,FALSE
mp-772729,Li5V3P8O29,1,Triclinic,-2.618489195,0.033882527,FALSE,0.9162,FALSE,TRUE,FALSE
mp-772738,Li3Fe2(PO4)3,5,Monoclinic,-2.464682443,0.047559606,FALSE,2.2367,FALSE,TRUE,FALSE
mp-772750,Li3MgPCO7,4,Monoclinic,-2.583922128,0.049613474,FALSE,5.6089,FALSE,TRUE,FALSE
mp-772753,Li3ZnPCO7,4,Monoclinic,-2.366443227,0.041940483,FALSE,4.565,FALSE,TRUE,FALSE
mp-772754,Li3YbPCO7,4,Monoclinic,,,FALSE,,,TRUE,TRUE
mp-772755,Li3CuPCO7,4,Monoclinic,-2.198118877,0.049386462,FALSE,0.201,FALSE,TRUE,FALSE
mp-772783,Li2Mg3Ti6O16,4,Monoclinic,-3.298587597,0.016562255,FALSE,3.303,FALSE,TRUE,FALSE
mp-772822,Li3Cu3TeO8,166,Trigonal,-1.474579158,0.075187855,FALSE,0,TRUE,TRUE,FALSE
mp-772826,K2LiTi2(AsO5)2,33,Orthorhombic,-2.462361622,0.107425611,FALSE,0,TRUE,TRUE,FALSE
mp-772829,Ba6Li2Ti7(Sb3O14)3,8,Monoclinic,-2.722113885,0.068781684,FALSE,0,TRUE,TRUE,FALSE
mp-772830,Li4V2SiGeO10,115,Tetragonal,-2.571074576,0.007175906,FALSE,2.2163,FALSE,TRUE,FALSE
mp-772839,Li2ZnCr3(SO4)6,1,Triclinic,-2.025954632,0.02696431,FALSE,0.7195,FALSE,TRUE,FALSE
mp-772851,Na3Li3Fe2P2(CO7)2,1,Triclinic,-2.299032485,0.030117454,FALSE,1.5272,FALSE,TRUE,FALSE
mp-772854,Li2NbV3O8,212,Cubic,-2.642706375,0.010540117,FALSE,1.3263,FALSE,TRUE,FALSE
mp-772865,Li3V6Fe4(CuO12)2,2,Triclinic,-2.048156288,0.038225279,FALSE,0,TRUE,TRUE,FALSE
mp-772868,Li2MgCr3(SO4)6,1,Triclinic,-2.119422871,0.022582783,FALSE,0.9557,FALSE,TRUE,FALSE
mp-772885,Li3Cr3(NiO6)2,14,Monoclinic,-1.771243444,0.063460304,FALSE,0.7285,FALSE,TRUE,FALSE
mp-772899,Li3ZrO3,136,Tetragonal,-2.559844061,0.075164129,FALSE,0,TRUE,TRUE,FALSE
mp-772906,LiFePO4,14,Monoclinic,-2.420163168,0.059732846,FALSE,3.5447,FALSE,TRUE,FALSE
mp-772907,LiCrPO4,9,Monoclinic,-2.043873642,0.527516535,FALSE,0.0627,FALSE,TRUE,FALSE
mp-772920,Li8Ti2O7,14,Monoclinic,-2.429390522,0.087829928,FALSE,0.7678,FALSE,TRUE,FALSE
mp-772925,Li4Ti5O12,2,Triclinic,-3.178991152,0.02843513,FALSE,3.0262,FALSE,TRUE,FALSE
mp-772927,NaLi2FePCO7,1,Triclinic,-2.3104188,0.036515024,FALSE,3.9249,FALSE,TRUE,FALSE
mp-772930,Na2LiFePCO7,1,Triclinic,-2.287334809,0.024031246,FALSE,3.8439,FALSE,TRUE,FALSE
mp-772931,Na3Li3Fe2P2(CO7)2,1,Triclinic,-2.299712914,0.029437025,FALSE,2.1884,FALSE,TRUE,FALSE
mp-772934,Li2Fe3CuO8,198,Cubic,-1.498055908,0.084925746,FALSE,0,TRUE,TRUE,FALSE
mp-772938,Li2Ta4O11,167,Trigonal,-3.184254699,0.032188219,FALSE,3.4741,FALSE,TRUE,FALSE
mp-772939,Li5Cu(PO4)2,1,Triclinic,-2.521015535,0.033660396,FALSE,2.1697,FALSE,TRUE,FALSE
mp-772941,LiCr2O4,95,Tetragonal,-2.254816701,0.027006361,FALSE,0.7621,FALSE,TRUE,FALSE
mp-772943,Li11U4(WO5)8,3,Monoclinic,-2.614635893,0.02728901,FALSE,0,TRUE,TRUE,FALSE
mp-772945,Li4Mn2(PO4)3,2,Triclinic,-2.597144555,0.027718293,FALSE,0.2548,FALSE,TRUE,FALSE
mp-772948,Li7V7(P4O17)2,14,Monoclinic,-2.609504534,0.103727074,FALSE,1.1273,FALSE,TRUE,FALSE
mp-772952,Li2V3SnO8,212,Cubic,-2.373281589,0.055950713,FALSE,0.0349,FALSE,TRUE,FALSE
mp-772953,Li2VFe3O8,212,Cubic,-1.988644388,0.075351677,FALSE,1.3598,FALSE,TRUE,FALSE
mp-772960,Li4Cr2(PO4)3,2,Triclinic,-2.624568921,0.030834218,FALSE,1.3157,FALSE,TRUE,FALSE
mp-772961,Li6V3P8O29,1,Triclinic,-2.657213315,0.023256655,FALSE,0.7632,FALSE,TRUE,FALSE
mp-772963,Li6V3P8O29,1,Triclinic,-2.658967177,0.021502794,FALSE,1.0267,FALSE,TRUE,FALSE
mp-772964,Li2Cr3SnO8,198,Cubic,-2.249816176,0.030892951,FALSE,0.2049,FALSE,TRUE,FALSE
mp-772967,Li2Cr3BiO8,1,Triclinic,-2.124034661,0.035365569,FALSE,0.4255,FALSE,TRUE,FALSE
mp-772968,LiTlPHO3,5,Monoclinic,-1.983996135,0,TRUE,3.9922,FALSE,FALSE,FALSE
mp-772969,Na2Li(NiO2)3,12,Monoclinic,-1.357511658,0.030573351,FALSE,0.9474,FALSE,TRUE,FALSE
mp-772971,Li4Ti3Mn5O16,8,Monoclinic,-2.536331334,0.042891875,FALSE,0.2967,FALSE,TRUE,FALSE
mp-772972,Li2Ti2O5,14,Monoclinic,-3.099892778,0.057428642,FALSE,3.7177,FALSE,TRUE,FALSE
mp-772973,LiP5WO15,14,Monoclinic,-2.517189992,0.023726403,FALSE,2.8415,FALSE,TRUE,FALSE
mp-772974,Li2U(WO5)2,7,Monoclinic,-2.604790827,0.040459277,FALSE,1.2259,FALSE,TRUE,FALSE
mp-772975,Li4Fe2(PO4)3,2,Triclinic,-2.516925804,0.030435973,FALSE,1.5499,FALSE,TRUE,FALSE
mp-772976,Li8Mn15NiO32,155,Trigonal,-2.033168816,0.005574276,FALSE,0.5663,FALSE,TRUE,FALSE
mp-772977,Ba10LiW7O30,156,Trigonal,-2.707217397,0.06531373,FALSE,1.526,FALSE,TRUE,FALSE
mp-772979,Li3Zn3(Ge3O8)2,4,Monoclinic,-2.080305488,0.051523757,FALSE,0,TRUE,TRUE,FALSE
mp-772980,Li6Te2O9,2,Triclinic,-1.946586233,0.094076318,FALSE,1.4095,FALSE,TRUE,FALSE
mp-772981,Li2Zn3(Ge3O8)2,4,Monoclinic,-2.099200858,0.029315651,FALSE,2.8436,FALSE,TRUE,FALSE
mp-772982,Li3Ti6Co3O16,4,Monoclinic,-2.86486153,0.02981947,FALSE,0,TRUE,TRUE,FALSE
mp-772983,Li8Fe2O9,2,Triclinic,-1.843858064,0.017332113,FALSE,0,TRUE,TRUE,FALSE
mp-772985,Li6V3P8O29,1,Triclinic,-2.658458412,0.022011559,FALSE,1.4081,FALSE,TRUE,FALSE
mp-772989,Li4Ti2Mn3Sn3O16,8,Monoclinic,-2.397306155,0.070681544,FALSE,0,TRUE,TRUE,FALSE
mp-772990,Li4Ti2V3Cr3O16,8,Monoclinic,-2.658513356,0.030051972,FALSE,0.9931,FALSE,TRUE,FALSE
mp-772992,Li9Fe3(WO4)7,160,Trigonal,-2.151811396,0.070318707,FALSE,0,TRUE,TRUE,FALSE
mp-772993,Li2Ti7Nb6O30,143,Trigonal,-3.14867946,0.078088126,FALSE,2.2422,FALSE,TRUE,FALSE
mp-772994,Li6Ti15Co3O32,160,Trigonal,-3.049225492,0.093127282,FALSE,0,TRUE,TRUE,FALSE
mp-772995,Li7Ti12Fe5O32,146,Trigonal,-2.929446048,0.037272626,FALSE,0,TRUE,TRUE,FALSE
mp-772996,Li9Fe23O32,5,Monoclinic,-1.703363959,0.038827693,FALSE,1.1087,FALSE,TRUE,FALSE
mp-772997,Li8Ti7Nb6O30,143,Trigonal,-2.988644356,0.085200438,FALSE,0,TRUE,TRUE,FALSE
mp-772998,Li5Ni5(SnO6)2,5,Monoclinic,-1.753038831,0.014998215,FALSE,0.1107,FALSE,TRUE,FALSE
mp-773000,Li4Mn2V3Cr3O16,8,Monoclinic,-2.326990467,0.115617651,FALSE,0.4372,FALSE,TRUE,FALSE
mp-773002,Li4Ti3Co3(SbO8)2,8,Monoclinic,-2.399832044,0.038368304,FALSE,0.6443,FALSE,TRUE,FALSE
mp-773004,K2Li2NiO4,1,Triclinic,-1.467789511,0.074648506,FALSE,0.0139,FALSE,TRUE,FALSE
mp-773007,LiCu5(PO4)2,1,Triclinic,-1.622624019,0.118843061,FALSE,0.3924,FALSE,TRUE,FALSE
mp-773009,Li5Mn5(PO4)6,1,Triclinic,-2.509940189,0.062078296,FALSE,0.5604,FALSE,TRUE,FALSE
mp-773010,LiFe23O32,166,Trigonal,-1.618694835,0.057048625,FALSE,0.8563,FALSE,TRUE,FALSE
mp-773015,K2Li3MnO4,14,Monoclinic,-1.881755994,0.034483048,FALSE,0.8759,FALSE,TRUE,FALSE
mp-773017,LiTi2(PO4)3,29,Orthorhombic,-3.01254566,0.005651248,FALSE,2.4919,FALSE,TRUE,FALSE
mp-773018,Li2MgCr3Se3(SO8)3,1,Triclinic,-1.849215397,0.040503287,FALSE,0.6478,FALSE,TRUE,FALSE
mp-773021,Li2V12O29,12,Monoclinic,-2.330590394,0.05588968,FALSE,0,TRUE,TRUE,FALSE
mp-773023,Li2Cr2(Si2O5)3,64,Orthorhombic,-2.88387941,0.088382866,FALSE,1.6803,FALSE,TRUE,FALSE
mp-773024,LiCa2Nb3O10,7,Monoclinic,-3.146191274,0.032099318,FALSE,2.1784,FALSE,TRUE,FALSE
mp-773027,Li5V18O44,6,Monoclinic,-2.367651672,0.046381271,FALSE,0,TRUE,TRUE,FALSE
mp-773031,LiV9O22,11,Monoclinic,-2.303022785,0.051478799,FALSE,0,TRUE,TRUE,FALSE
mp-773033,Na2LiFePCO7,1,Triclinic,-2.286155514,0.02521054,FALSE,0.0025,FALSE,TRUE,FALSE
mp-773035,LiCrPO4,14,Monoclinic,-2.511860485,0.059529692,FALSE,0.9945,FALSE,TRUE,FALSE
mp-773039,Li2Ti6Zn3O16,4,Monoclinic,-3.017936584,0.001448613,FALSE,2.9091,FALSE,TRUE,FALSE
mp-773041,Li2V3SnO8,198,Cubic,-2.323775779,0.105456523,FALSE,0,TRUE,TRUE,FALSE
mp-773042,Li5V3P8O29,1,Triclinic,-2.610754541,0.041617181,FALSE,0,TRUE,TRUE,FALSE
mp-773043,Li(FeO2)2,1,Triclinic,-1.621175425,0.103050611,FALSE,0,TRUE,TRUE,FALSE
mp-773044,LiCuO2,8,Monoclinic,-1.425870712,0.024710699,FALSE,0.287,FALSE,TRUE,FALSE
